customer_id;full_name;registration_date;city;first_touch_channel
201017;Семёнов Дмитрий Дмитриевич;2024-02-12;Челябинск;Telegram
201018;Комаров Никита Викторович;2024-04-03;Челябинск;Organic
201019;Садыков Маргарита Викторович;2023-02-07;Магнитогорск;VK Ads
201020;Арутюнян Даниил Юрьевич;2024-04-08;Москва;Yandex Ads
201021;Григорьев Ирина Евгеньевна;2023-01-31;Челябинск;Direct
201022;Шин Даниил Михайловна;2024-05-06;Тюмень;Organic
201023;Чернов Юлия Андреевна;2023-12-03;Самара;Direct
201024;Быков Лилия Александрович;2024-01-29;Сургут;Direct
201025;Каримов Софья Викторович;2024-03-01;Златоуст;Telegram
201026;Ибрагимов Борис Александровна;2024-03-20;Челябинск;Telegram
201027;Смирнов Карина Павлович;2023-08-12;Москва;Organic
201028;Мирзоян Виктор Игоревич;2024-07-21;Копейск;Referral
201029;Юн Валерия Михайловна;2024-03-01;Москва;Email
201030;Оганесян Тимур Антонович;2024-03-28;Челябинск;Direct
201031;Наумов Марина Михайлович;2023-08-16;Челябинск;Organic
201032;Богданов Екатерина Антонович;2023-05-22;Пермь;Organic
201033;Кудрявцев Александр Иванович;2024-08-09;Челябинск;Telegram
201034;Ли Станислав Николаевна;2023-08-15;Екатеринбург;VK Ads
201035;Сафонов Георгий Сергеевич;2024-03-06;Копейск;Email
201036;Юн Анастасия Викторовна;2023-10-07;Миасс;Yandex Ads
201037;Тулеев Виктория Викторович;2023-07-21;Челябинск;Direct
201038;Нуриев Вера Владимировна;2023-09-22;Копейск;Organic
201039;Ковалёв Олег Михайловна;2023-01-20;Копейск;Organic
201040;Омаров Фёдор Викторовна;2023-03-22;Миасс;Direct
201041;Гарипов Кристина Антонович;2023-02-21;Копейск;Organic
201042;Медведев Вадим Викторович;2023-04-30;Челябинск;Referral
201043;Назаров Георгий Иванович;2024-06-03;Челябинск;Direct
201044;Мартиросян Диана Владимировна;2024-07-28;Челябинск;Referral
201045;Мирзоян Владимир Андреевна;2023-08-30;Челябинск;Yandex Ads
201046;Сафин Ирина Андреевич;2024-08-25;Казань;Organic
201047;Тарасенко Светлана Александровна;2023-03-26;Челябинск;Direct
201048;Кравченко Денис Павлович;2023-05-06;Копейск;Organic
201049;Шин Марина Сергеевна;2024-06-23;Златоуст;Organic
201050;Петров Валерия Павловна;2023-07-24;Тюмень;Organic
201051;Мартиросян Анна Андреевна;2023-04-03;Уфа;Organic
201052;Беляев Руслан Олеговна;2024-08-22;Челябинск;Telegram
201053;Капустин Никита Александровна;2023-05-13;Магнитогорск;Organic
201054;Медведев Дарья Викторовна;2023-10-08;Тюмень;Direct
201055;Комаров Светлана Дмитриевич;2023-12-21;Магнитогорск;Organic
201056;Каримов Евгений Владимирович;2023-08-09;Екатеринбург;Direct
201057;Афанасьев Амина Александровна;2023-11-21;Челябинск;Organic
201058;Андреев Евгения Владимирович;2023-04-11;Челябинск;Telegram
201059;Михайлов Екатерина Павловна;2023-12-06;Уфа;VK Ads
201060;Матвеев Мария Павловна;2023-12-02;Уфа;Organic
201061;Сафин Руслан Владимировна;2024-06-17;Челябинск;Organic
201062;Бекетов Екатерина Михайловна;2023-07-08;Челябинск;Organic
201063;Сорокин Руслан Викторовна;2023-02-16;Челябинск;Yandex Ads
201064;Андреев Яна Александрович;2024-05-24;Самара;Organic
201065;Щербаков Виктор Игоревна;2024-08-15;Уфа;Yandex Ads
201066;Маслов Ярослав Михайловна;2024-03-01;Челябинск;Organic
201067;Белов Карен Владимирович;2024-04-10;Челябинск;Yandex Ads
201068;Жумабаев Оксана Романович;2024-01-03;Магнитогорск;Yandex Ads
201069;Михайлов Виктория Викторович;2024-04-01;Магнитогорск;Organic
201070;Бекетов Александр Дмитриевна;2024-08-06;Москва;Direct
201071;Ершов Маргарита Игоревич;2024-04-18;Челябинск;Yandex Ads
201072;Тулеев Карина Романович;2023-12-11;Челябинск;Direct
201073;Кондратьев Тигран Дмитриевич;2024-06-06;Миасс;VK Ads
201074;Куликов Ольга Романович;2024-06-11;Челябинск;Direct
201075;Савченко Милана Иванович;2023-07-20;Самара;Organic
201076;Мкртчян Сергей Юрьевна;2023-06-03;Миасс;Organic
201077;Логинов Николай Викторович;2023-11-29;Уфа;Yandex Ads
201078;Сеитов Виктор Николаевич;2024-07-07;Златоуст;Organic
201079;Попов Ирина Андреевна;2023-03-10;Уфа;Organic
201080;Максимов Руслан Дмитриевна;2023-09-29;Пермь;Yandex Ads
201081;Алиев Антон Викторович;2024-08-13;Челябинск;Direct
201082;Рахимов Лилия Николаевич;2023-01-23;Екатеринбург;Referral
201083;Тарасов Маргарита Романович;2024-02-19;Оренбург;VK Ads
201084;Щербаков Зарина Сергеевна;2024-01-10;Миасс;Yandex Ads
201085;Лазарев Ксения Дмитриевич;2024-02-04;Челябинск;Organic
201086;Нуриев Андрей Викторовна;2023-04-23;Копейск;Referral
201087;Котов Тимур Викторовна;2024-05-21;Копейск;Organic
201088;Ткаченко Марат Юрьевич;2023-09-06;Курган;Yandex Ads
201089;Садыков Сергей Павлович;2023-10-22;Челябинск;Organic
201090;Кадыров Гузель Олеговна;2023-09-17;Челябинск;Yandex Ads
201091;Коваленко Марат Романовна;2023-02-01;Челябинск;Referral
201092;Бекетов Константин Евгеньевна;2024-03-17;Копейск;Yandex Ads
201093;Сорокин Ирина Игоревна;2024-03-30;Миасс;Referral
201094;Быков Светлана Антонович;2023-11-30;Магнитогорск;Direct
201095;Нуриев Анастасия Ивановна;2024-06-11;Пермь;Direct
201096;Павлов Георгий Сергеевич;2023-11-06;Ижевск;Yandex Ads
201097;Зайцев Ольга Владимировна;2023-09-11;Магнитогорск;Organic
201098;Пономарёв Вадим Андреевич;2023-10-12;Челябинск;Yandex Ads
201099;Киселёв Айгуль Сергеевна;2024-01-01;Пермь;Organic
201100;Орлов Максим Дмитриевна;2024-02-12;Челябинск;VK Ads
201101;Сергеев Екатерина Романовна;2023-10-17;Челябинск;Direct
201102;Алиев Артём Евгеньевна;2023-12-28;Миасс;VK Ads
201103;Назаров Станислав Юрьевич;2024-02-10;Челябинск;Organic
201104;Козлов Артём Евгеньевич;2023-10-24;Челябинск;Yandex Ads
201105;Аветисян Мария Павлович;2024-08-15;Челябинск;VK Ads
201106;Сафин Антон Игоревна;2023-10-10;Москва;Organic
201107;Кравченко Наталья Викторович;2024-02-12;Челябинск;Telegram
201108;Абрамян Олег Алексеевич;2024-05-11;Челябинск;VK Ads
201109;Андреев Георгий Дмитриевич;2024-02-26;Новосибирск;Direct
201110;Соловьёв Никита Алексеевич;2023-06-13;Новосибирск;Yandex Ads
201111;Данилов Георгий Андреевна;2023-10-29;Челябинск;Organic
201112;Сафонов Тимур Юрьевна;2023-07-15;Тюмень;Referral
201113;Орлов Екатерина Алексеевич;2024-03-28;Тюмень;Email
